Bay Area Outreach and Recreation Program|942324340|Approved|3075 Adeline St|Berkeley|CA|94703|Ms. Rachel Tavistock|Office Assistant|(510) 849-4663|(510) 849-4616|www.borp.org|Human Services|Provides challenging and innovative sports and recreation programs to Bay Area residents with physical disabilities and visual impairments. We offer a variety of free and low-cost activities to people of all ages. We also have a resource library on recreation and other disability issues, and provide consultation and training on integrating recreation programs.
Cancer Research Institute|131837442|Approved|One Exchange Plaza|New York|NY|10006|Ms. Devi Sharma|Donation Processor|(212) 688-7515|(212) 832-9376|http://www.cancerresearch.org/|Human Services|To foster the science of cancer immunology, which is based on the premise that the body's immune system can be mobilized against cancer.Cancer Research Institute Inc: Dedicated exclusively to the support and coordination of laboratory and clinical efforts that will lead to the immunological treatment, control, and prevention of cancer.
Child Care Resources|911465046|Approved|1225 S. Weller Street|Seattle|WA|98144|Caleb Richmond|Development Assistant|206-329-1011|206-461-3726|www.childcare.org|Human Services|To provide information and referral assistance to families seeking child care through our Telephone Information and Referral Service and through Child Care Resources Online, our Internet child care information service.
Children's Wish Foundation International|581642982|Approved|8615 Roswell Road|Atlanta|GA|30350|Ms. Deria Dimmock|Matching Gift Coordinator|(770) 393-9474|(770) 393-0683|www.childrenswish.org|Human Services|To provide an experience of a lifetime in the form of a favorite wish to terminally ill children, regardless of race, color, creed, religion, or economic status.Childrens Wish Foundation International Inc: Is dedicated to bringing joy and hope to seriously ill children and their families world wide by involving the public in putting children first with opportunities to experience the enhanced value and quality of life through the magic of a fulfilled wish.Childrens Wish Foundation Internat Ional Inc: Dedicated to bringing joy and hope to seriously ill children and their families world wide by involving the public in putting children first with opportunities to experience the enhanced value and quality of life through the magic of a fulfilled wish.Childrens Wish Foundation International Inc.: Dedicated to bringing joy and hope to seriously ill children and their families world wide by involving the public in putting children first with opportunities to experience the enhanced value and quality of life through the magic of a fulfilled wish.
Kin On Community Health Care|911286273|Approved|4416 South Brandon Street|Seattle|WA|98118|Miss Jessica Wong|Fund Development & Communications Associate|(206) 721-3630|(206) 721-3626|www.kinon.org|Human Services|Provides a range of social and health services for elders to meet their specific needs.
Christ the King School|910593065|Approved|415 North 117th Street|Seattle|WA|98133|Mrs. Marti Lundberg|Ms.|(206) 364-6890|(206) 364-8325|http://www.cks-sea.org/parish/home.html|Education Priv (K-12)|To provide funds to make available transitional housing for women and children from the community who are forced to leave their homes because of domestic violence.
Sight Connection|910564751|Approved|9709 3rd Ave NE Ste 100|Seattle|WA|98115-2027|Ms. Claire Tadych|Development Coordinator|206-525-5556|206-525-0422|www.sightconnection.org|Human Services|To enhance the ability of people with vision loss to lead active, independent lives.
Delta Tau Delta Educational Foundation|311020203|Approved|10000 Allisonville Road|Fishers|IN|46038|Miss Cherie Baer|Gift Administrator|(317) 284-0210|(317) 284-0214|www.delts.org|Education|To assist the Fraternity and its members by providing funding for leadership and educational programming.
Domestic Abuse Women's Network|911176122|Approved|P.O. Box 88007|Tukwila|WA|98138|Miss Brenda Chrystie|Development Director|(425) 656-4305|2066564309|http://www.dawnonline.org/|Human Services|Providing domestic violence services in South King County for nearly 20 years and meet the needs of battered women and their children.
Earthsave International|770198006|Approved|20555 Devonshire St., Ste 105|Chatsworth|CA|91311|Mr. Jeff Nelson|CEO|818-407-0289|(831) 423-1313|www.earthsave.org|Civic|To educate, inspire and empower people to shift toward a plant-based diet and to take compassionate action for all life on Earth.Earthsave International: Promotes the benefits of plant-based foods for personal health, a sustainable environment and a more compassionate world. EarthSave is a non-profit global movement that grew out of the extraordinary response to the landmark book Diet for a New America by John Robbins.There are Local EarthSave Groups throughout North America offering monthly vegetarian potlucks with educational speakers. Major programs include Healthy School Lunch Program and Youth for Environmental Sanity (YES!)
Eastside Catholic School|911034894|Approved|232 228th Avenue SE|Sammamish|WA|98074|Mrs. Ashley Hagwell|Director of Advancement|425-295-3000|(425) 392-5160|http://eastsidecatholic.org|Education Priv (K-12)|To be a faith-based educational community where students learn to integrate their thinking and believing in ways that encourage intellectual excellence, nurture relationships and inspire a life of leadership and service to others.
Educational Resources and Referrals China|943020044|Approved|1405 Arch Street|Berkeley|CA|94708|Mrs. Patricia Ho|Administrative Offices|(510) 486-8170|(510) 486-8160|http://errchina.com/|Civic|To have in depth and significant conversations about values and world view exchanges that will leave a lasting marks in both Chinese and North American lives.
Everett Gospel Mission|910780146|Approved|P.O. Box 423|Everett|WA|98206-0423|Ms. Darla Lehman|Bookkeeper|(425) 252-1297|(425) 252-3616|www.egmission.org|Human Services|To provide a secure shelter environment including meals, a bed, clean clothing and support from our staff and volunteers.
Feed The Children Inc|736108657|Approved|333 North Meridian Avenue|Oklahoma City|OK|73107-6507|Ms. Juli Marino|Matching Gift Coordinator|(405) 945-4014|(405) 945-4198|www.feedthechildren.org|Human Services|Feed the Children Inc: Providing physical, spiritual, educational, vocational/technical, psychological, economic and medical assistance and other necessary aid to children, families, and persons in need in the United States and internationally.Abandoned Baby Center: To help meet the special needs of abandonded Kenyan babies, beginning with nourishing food, critical medical care and a loving home.
Gospel for Asia - Compassion Services|731099096|Approved|1800 Golden Trail Court|Carrollton|TX|75010|Mrs. Kris Davis|Business Manager|9723007777|9723007778|www.gfa.org|Human Services|Providing children with intellectual depth and self-discipline through a value-based curriculum with an emphasis on integrity and uprightness, so they will become responsible citizens and future leaders of the nation.Eligible Designations: Compassion Services;
Greater Baton Rouge Food Bank|721065318|Approved|5546 Choctaw Drive|Baton Rouge|LA|70805|Mrs. Bonnie Bordelon|Volunteer Director|(504) 259-9940|(504) 355-1445|www.brfoodbank.org/index.shtml|Human Services|To meet the emergency, short term needs of the hungry; and to serve as a clearing house that collects, stores and distributes food to over 100 member agencies in 12 parishes.
Greek Orthodox Church of the Assumption|364585276|Approved|1804 13th Avenue|Seattle|WA|98122|Mr. Demetrios Geokezas|Treasurer|(206) 323-8557|(206) 323-1205|http://www.assumptionseattle.org/|ReligiousParent|Building Fund : To demolish our existing community hall and reconstructing a new facility to be used for community functions to serve the surrounding area and our parish.
Hebrew Free Loan Association of San Francisco|941156545|Approved|131 Steuart Street|San Francisco|CA|94105|Mr. Edward Cushman|Executive Director|(415) 546-9902|(415) 546-7479|http://www.hflasf.org/|Civic|To guarantee survival and continuity by creating independence to replace dependence.
Insight for Living|953392299|Approved|PO Box 269000|Plano|TX|75025-1007|Mr. Bryant Kelley|Vice - President|(714) 575-5000|(972) 473-5109|www.insight.org|ReligiousParent|Committed to excellence in communicating the truths of Scripture and the person of Jesus Christ in an accurate, clear, and practical manner. Our desire is for people to grow in their understanding of Godâ¬"s plan for their lives and also to mature as authentic Christians in a needy, hostile, and desperate world.
Japan America Society|237282194|Approved|3010 77th Ave SE|Mercer Island|WA|98040|Ms. Megumi Kobayashi|Chair-Elect|(206) 374-0180|(206) 374-0175|jassw.org|Civic|Dedicated to building communication, understanding, and long-lasting relationships between the peoples of Japan and Washington state.
Kappa Alpha Theta Foundation|366066531|Approved|8740 Founders Road|Indianapolis|IN|46268|Ms. Tina Thompson|Development Coordinator|(317) 876-1870|(317) 876-1925|www.kappaalphatheta.org|Human Services|To provide an avenue for the acquisition and disbursement of contributions to promote and fulfill the educational and philanthropic goals of Kappa Alpha Theta.
KidSpace Childcare Center|911122724|Approved|3837 13th Ave W|Seattle|WA|98119-1354|Mrs. Office Administrator|Office Administrator|206-282-3622|206-282-1939|www.kidspaceseattle.org|Human Services|To provide a safe, caring and child-centered learning environment
Lupus Foundation of America Inc|431131436|Approved|2000 L Street Nw, Suite 410|Washington|DC|20036|Mr Joan Pendleton|Development Director|(202) 349-1155|(202) 349-1156|www.lupus.org|Human Services|To improve the diagnosis and treatment of lupus, support individuals and families affected by the disease, increase awareness of lupus among health professionals and public and find the causes and cure.
Lutheran World Relief Inc|132574963|Approved|700 Light Street|Baltimore|MD|21230-3850|Marsha Lewis|Donor Services Associates|(410) 230-2700|(410) 230-2882|www.lwr.org|Human Services|Extends the hand of Christian love to people overcoming poverty and injustice in some fifty countries.Lutheran World Relief Inc: Works with partners in 50 countries to help people grow food, improve health, strengthen communities, end conflict, build livelihoods and recover from disasters.Lutheran World Relief Inc: To alleviate suffering caused by natural disaster, conflict or poverty; through development efforts to enable marginalized people to realize more fully their God-given potential; through education and advocacy efforts to promote a peaceful, just and sustainable global community.Lutheran World Relief Inc: To seek lasting solutions to poverty and injustice and in doing so, compels U.S. Lutherans to put their faith into action.  To combat the causes of poverty and the dignity it robs from peopleâ¬"s lives. We advocate for fair trade that helps farming families earn a better income.Lutheran World Relief Inc: To alleviate suffering caused by natural disaster, conflict or poverty, through development efforts to enable marginalized people to realize more fully their God-given potential and through education and advocacy efforts to promote a peaceful, just and sustainable global community.Lutheran World Relief Inc: To help people grow food, improve health, strengthen communities, end conflict, build livelihoods and recover from disasters.Lutheran World Relief - South Asia Tsunami: Extends the hand of Christian love to people overcoming poverty and injustice in some fifty countries.To alleviate suffering caused by natural disaster, conflict or poverty; through development efforts to enable marginalized people to realize more fully their God-given potential; through education and advocacy efforts to promote a peaceful, just and sustainable global community.
Mamma's Hands|911535909|Approved|P.O. Box 40464|Bellevue|WA|98015|Ms. Genie Benson|Executive Assistant to Director|(206) 915-2073|(425) 222-3837|mammashands.org|Human Services|To reawaken within individuals the hope they need to regain their self-respect and their desire for a productive life.
MAP International|362586390|Approved|2200 Glynco Parkway|Brunswick|GA|31521|Mr. Daniel C. Reed|CFO|(912) 265-6010|(912) 265-6170|http://www.map.org/main.asp?menu=1&submenu=1|Human Services|To promote the total health of people living in the world's poorest communities.
Amara Parenting and Adoption Services|910577487|Approved|3300 E. Union St.|Seattle|WA|98122|Ms. Adrienne E. Farrow|Finance Manager|(206) 260-1703|(206) 260-1777|www.amaraparenting.org|Human Services|To create and uphold a child focused family foster program dedicated to compassionate support for permanent outcomes that work.
National Abortion and Reproductive Rights Action League Foundation|521100361|Approved|1156 15th Street NW|Washington|DC|20005-1704|Ms. Andrea Bieling|Deputy Director of Development for Membership|(202) 973-3000|(202) 973-3098|www.prochoiceamerica.org|Human Services|The NARAL Foundation is a 501(c)3 organization working to guarantee every woman the right to make personal decisions regarding a full range of reproductive choices, including preventing unintended pregnancy, bearing healthy children and choosing legal abortion.  Founded in 1977, The NARAL Foundation provides support for legal and policy research and publications, media and public education campaigns, and leadership training for NARAL's 36 grassroots affiliates.NARAL: To protect women's right to reproductive choices, including contraception, bearing healthy children, and abortion.
National Humane Education Society|540618244|Approved|PO Box 340|Charles Town|WV|25414-0340|Ms. Cathy Mangeri|Membership Services Manager|(304) 725-0506|(304) 725-1523|www.nhes.org|Civic|Provides humane education, rescue and relief assistance for animals, as well screened adoption services. Through the Humane Education Department, we provide educational presentations to all ages and information services to members as well as to the general public.
Northwest Church - Benevolence Ministry|911119871|Approved|34800 21st Avenue SW|Federal Way|WA|98023|Miss Sara Halverson|Finance Officer|(253) 838-6321|(253) 838-7808|http://nwcfoursquare.org|Human Services|Eligible Designations: Community Programs; The Food Pantry, NWC Benevolence Ministry; Royal Family Kids Camp; Sports Ministry
Northwest Folklife Festival|911311548|Approved|305 Harrison Street|Seattle|WA|98109-4695|Mr. Corin Shelley-Reuss|Office and Donor Coordinator|(206) 684-7300|(206) 684-7190|www.nwfolklife.org|Arts & Culture|To create opportunities for individuals and communities of the Pacific Northwest to celebrate, share, and sustain the vitality of ethnic and traditional arts for present and future generations.
Northwestern University|362167817|Approved|1201 Davis St. Rm 1-400|Evanston|IL|60201|Mr. Michael Hettinger|Matching Gift Specialist|(847) 467-1404|(847) 491-5189|http://www.northwestern.edu|Education|To establish and enhance excellence in its academic and professional programs.
The NRA Foundation Inc|521710886|Approved|11250 Waples Mill Road|Fairfax|VA|22030|Miss Milissa Coder|Director, Advancement Services|(703) 267-1118|(703) 267-3966|www.nrafoundation.org|Civic|MSGC Endowment was established to be used exclusively for Youth Firearms An Marksmanship Training Programs.The Nra Foundation Inc: To support of a wide range of firearm related public interest activities of the National Rifle Association of America and other organizations that defend and foster the Second Amendment rights of all law-abiding Americans.
O'Dea High School|910905301|Approved|802 Terry Avenue|Seattle|WA|98104|Mrs. Dianne Irwin|Development Director|(206) 622-0722|(206) 622-6472|www.odea.org|Education Priv (K-12)|To bring the highest standards of quality Catholic education to a diverse economic, racial and ethnic student body.
Oregon Institute of Technology Alumni Association|237056213|Approved|3201 Campus Drive|Klamath Falls|OR|97601-8801|Ms. Lisa Shoults|Database Manager|(541) 851-5064|5038851115|www.oit.edu|Education|To raise funds to enhance the academic program, to support scholarships, and to enrich student life.  A related responsibility of the Foundation is the management of the private funds entrusted to it.
Phinney Neighborhood Association|911112780|Approved|6532 Phinney Avenue N.|Seattle|WA|98103|Ms. Amy Besunder|Development Director|(206) 783-2244|(206)783-2246|www.phinneycenter.org|Human Services|To build community. The PNA provides and promotes programs, services and activities aimed at encouraging connections between neighbors and fostering civic involvement in our diverse community.Greenwood Senior Center: To provide a network of services to maintain and improve the social, intellectual, physical and mental health and well-being of the seniors within its service area regardless of race, sex, color creed, national origin, or sexual orientation.
Pike Market Senior Center & Food Bank|911034838|Approved|85 Pike Street: Suite 200|Seattle|WA|98101|Mr. Mason Lowe|Grant Writer and Bookkeeper|(206) 728-2773|(206) 727-4849|www.pikemarketseniorcenter.org|Human Services|To provide services to older adults and low income residents. They provide hot meals, employment, multi-cultural activities, resident advocate programs and food bank program services.Downtown Food Bank: To serve the basic needs of the low-income population in the Pike Place Market and downtown neighborhood.
Prisoners for Christ Outreach Ministries|943104375|Approved|P.O.Box 1530|Woodinville|WA|98072-1530|Mr. Greg Von Tobel|Executive Director|(425) 483-4151|(425) 487-1680|http://www.pfcom.org/|Human Services|PFC has four divisions in their organization, and two of them (Support,Transition) are humanitarian and are not sectarian. (Two of theirdivisions, Visitation and Equip/Mentoring are sectarian, and Iunderstand MS not matching for those divisions.) They describe their "Support" division as:The support program is community outreach- This is where much of their support for family members occurs. Support for wives, children, moms and dads of the incarcerated. They have programming for meeting the transportation needs of those loved ones left behind. This is done for all inmates, regardless of religious affiliation.
Orbis International Inc|237297651|Approved|520 8th Avenue 11th Floor|New York|NY|10018|Mrs. Kristen Dempsey|Donor Services Associate|(646) 674-5515|(646) 674-5597|www.orbis.org|Human Services|Fighting blindness worldwide and promoting peaceful cooperation among nations through education and the sharing of knowledge is the focus of ORBIS..."Project Orbis International Inc: ORBIS is a non-profit organization dedicated to preserving and restoring sight by strengthening the capacity of local partners to prevent and treat blindness.
Radost Folk Ensemble|911188971|Approved|PO Box 31034|Seattle|WA|98103|Ms. Margo Reich|Accountant|(206) 860-5251|2067267898|http://www.radost.org/|Arts & Culture|To perform Ethnic Dance, Music and Song of Eastern Europe.
Rainforest Action Network|943045180|Approved|425 Bush Street, Suite 300|San Francisco|CA|94108|Ms. Arielle Gingold|Development Associate|(415)3984404|(415) 398-2732|www.ran.org|Civic|Mission:  Rainforest Action Network works to protect the Earth's rainforests and support the rights of their inhabitants through education, grassroots organizing, and non violent direct action.Rain Forest Action Network: Works to protect the earth's rainforests and support the rights of their inhabitants through education, grassroots organizing, and non-violent direct action.
Ronald Mcdonald House Charities of Western Washington & Alaska|911061043|Approved|5130 40th Avenue NE|Seattle|WA|98105|Ms. Irini Greyerbiehl|Development Associate|(206) 838-0617|(206) 838-0650|http://www.rmhcseattle.org|Human Services|To make the lives of children and their families better by owning and operating the Ronald McDonald House, the cornerstone of the organization, as well as to provide support to other children's organizations in the region through a grant program.Ronald Mcdonald House Christmas Eve Cruise: To provide needy children on a fun filled Christmas cruise around lake Washington.This event happens each year.Ronald Mcdonald House Charities of Western Washington: By creating, finding and supporting programs that directly improve the health and well being of children, Ronald McDonald House Charities is working to better the lives of children and their families around the world.Ronald Mcdonald House Charities of Western Washington: To provide a "home away from home" for families of children being treated for serious illnesses at nearby hospitals.Ronald Mcdonald House Charities of Western Washington: To provide a "home away from home" for families of children being treated for serious illnesses at nearby hospitals.Ronald McDonald House Charities of Western WA & Ak: We support seriously ill children and their families. At the Seattle Ronald McDonald House, we provide a â¬Shome-away-from-homeâ¬? to help families through a difficult time.Ronald Mcdonald House Charities of Western Washington & Alaska: To provide a home away from home for families of children being treated for serious illnesses at nearby hospitals.Ronald Mcdonald House Charities of Western Washington and Alaska: To provide a home away from home for families of children being treated for serious illnesses at nearby hospitals.
Sacred Heart School|910595583|Approved|9460 NE 14th Street|Bellevue|WA|98004|Ms. Patty Oscar|Administrative Assistant|(425) 450-3902|(425) 450-3909|www.sacredheart.org|Education Priv (K-12)|To educate the members of Sacred Heart Parish community to act justly by sharing their time, talents, and treasure, and by providing opportunities for service, and coordinating the social service works engaged in by the Sacred Heart Community.Sacred Heart School
SAMBICA Before & After School Program|910761611|Approved|4114 W Lake Sammamish Pkwy SE|Bellevue|WA|98008|Ms. Christine Szekeres|Marketing & Development Manager|425-746-9110|425-746-7082|www.sambica.com|Education|Sambica Clubhouse continues in the tradition of the Before and After School Program to care for children of working parents...All children, Kindergarten through fifth grade, are welcome to attend Sambica Clubhouse regardless of gender, race, color, national origin, religion , or the presence of any sensory, mental or physical handicap.
Ritecare of Washington|911239678|Approved|1207 N. 152nd Street|Shoreline|WA|98133|Ms. Anita J. Dietrich|Office Manager|(206) 324-6293|(206) 365-0270|www.ritecarewa.org|Human Services|Provide diagnostic and therapeutic services to young children with speech and language difficulties who are not able to access services through other means.RiteCare: Committed to teaching two through six year-old children with speech and language disorders the communication skills necessary to succeed in school and throughout their lives. This goal is achieved through early identification and long-term therapy and by training parents to use techniques with their children at home.
Seattle Area Support Groups|911327257|Approved|303-17th Avenue East|Seattle|WA|98112-5106|Mr. David French|Program Manager|(206)3222437|(206) 322-1779|www.dunsheehouse.org|Human Services|To build community and cultivates powerful, healthy lives by providing emotional support and personal development services to those affected by HIV/AIDS, the Queer communities, and those who love them.
Seattle Milk Fund|910619698|Approved|1130 N Northgate Way|Seattle|WA|98133|Maggie Skinner|Development Associate|(206) 526-7944|(206) 526-7292|www.seattlemilkfund.org|Human Services|Provides food and diary aid to the community.  Also distribute diapers, household linens, paper products, and cleaning supplies. The team approach with other agencies has enabled us to provide efficient and personalized assistance to families with a multi
Seattle Times Fund for the Needy|911081445|Approved|P.O. Box 70|Seattle|WA|98111|Ms. Patty Delaney|Treasury Services Supervisor|(206) 464-2536|(206) 464-2905|http://seattletimes.nwsource.com|Human Services|Help needy children, families and individuals in our community through support of certain programs of carefully chosen social service agencies having 501(c)(3) charity status with funds raised through stories run in our newspaper during the Holiday Season.
Sierra Club Foundation|946069890|Approved|85 Second Street|San Francisco|CA|94105|Ting Lee|Matching Gifts Coordinator|(415) 995-1780|(415) 995-1791|http://www.sierraclub.org/foundation/|Environment|To provide financial support to the Sierra Club and other environmental organizations for tax deductible work. We fund a range of environmental projects which fall into the three general categories of public education, litigation, and training.Sierra Club Foundation: To advance the preservation and protection of the natural environment by empowering the citizenry, especially democratically based grassroots organizations.The Sierra Club, Cascade Chapter: To advance the preservation and protection of the natural environment.Seattle Inner City Outings: Serves several hundred of Seattle's inner-city youths each year, providing them with opportunities to go hiking, camping, canoeing, sledding, snowshoeing, skiing, backpacking, rafting, kayaking, and more.Sierra Club: 501(c)4Sierra Club: To explore, enjoy and protect the wild places of the earth; practice and promote the responsible use of the earth's ecosystems and resources; educate and enlist humanity to protect and restore the quality of the natural and human environment; and use all lawful means to carry out these objectives.Sierra Club Foundation: To advance preservation and protection of the natural environment by empowering the citizenry, especially democratically based grassroots organizations, with charitable resources to further the cause of environmental protection.Sierra Club, San Diego Chapter: To explore, enjoy and protect the wild places of the Earth. To practice and protect the responsible use of the Earth's ecosystems and resources.Sierra Club: To protect communities, wild places, and the planet itself.
St. Joseph's Baby Corner|911932287|Approved|528 18th Avenue|Seattle|WA|98122|Mary Cropley|Financial Manager|(206) 726-1435|(206) 568-4419|www.seattlebabycorner.org|Human Services|Provide for immediate needs of infants and children in poverty.
St. Mary Magdalen School|530196617|Approved|8615  7th Avenue SE|Everett|WA|98208-2043|Mrs. Joan Moore|Bookkeeper|(425) 353-7559|(425) 356-2687|www.stmarym.org|Education Priv (K-12)|To giving our students a firm academic and spiritual foundation rooted in Catholic, moral and religious values.
Midnight Mission|951691293|Approved|601 South San Pedro Street|Los Angeles|CA|90014|Candace Schultz|Ms.|(213) 624-9258|(213) 687-3409|www.midnightmission.org|Human Services|To offer a bridge back to self-sufficiency for hopeless people through counseling, training and job placement, to make available the necessities of life to homeless people: food, shelter, clothing, personal hygiene needs, and medical care, to serve the homeless with empathy, without humiliation or sermonizing, to provide for the homeless without financial assistance from government sources or other social service agencies.
Mono Lake Foundation|770051124|Approved|PO Box 29|Lee Vining|CA|93541|Ms. Ellen King|Membership Coordinator|(760) 647-6595|(760) 647-6377|http://www.monolake.org|Civic|Dedicated to protecting and restoring the Mono Basin ecosystem, educating the public about Mono Lake and the impacts on the environment of excessive water use, and promoting cooperative solutions that protect Mono Lake and meet real water needs without transferring environmental problems to other areas.
The Salvation Army - Cascade Division|580660607|Approved|8495 SE Monterey Avenue|Happy Valley|OR|97086|Miss Sue Finn|Development Coordinator|(503) 794-3200|(503) 872-8364|www.tsacascade.org|Human Services|To preach the gospel of Jesus Christ and to meet human needs in His name without discrimination.The Salvation Army: To meet human needs without discrimination.
Marine Toys for Tots Foundation|203021444|Approved|18251 Quantico Gateway Dr.|Triangle|VA|22172|Mr. William Grein|Vice President, Marketing & Development|(703) 640-9433|703640-0917|http://www.toysfortots.org|Human Services|To deliver a message of hope to America's neediest children by collecting and distributing toys to those children that would not otherwise receive a gift during the holidays
United Way of Snohomish County|910606507|Approved|3120 McDougall Ave|Everett|WA|98201|Ms. Marlayne Roth|Accountant|(425) 374-5500|(425) 374-5555|www.uwsc.org|Human Services|United Way leads positive change that transforms our community and improves peopleâ¬"s lives in Snohomish County.
United Way of Thurston County|910713462|Approved|1211 Fourth Avenue E|Olympia|WA|98501-1107|Richele Drummond|Finance and Development Assistant|(360) 943-2773|(360) 943-2777|http://www.unitedway-thurston.org/|Human Services|To strengthen our community by connecting people and resources to meet identified human needs.
University of Georgia Foundation|586033837|Approved|394 South Milledge Avenue, Suite 100|Athens|GA|30602|Mr. Brandon Scott|Manager-Gift Accounting|(706) 542-3587|(706) 542-3743|uga.edu|Education|To administer with fiduciary care the assets of the Arch Foundation for the enhancement of the University of Georgia.
University of New Hampshire Foundation, Inc.|20437506|Approved|9 Edgewood Drive|Durham|NH|03824-1987|Mr. Edward K. Roundy|Vice President & Treasurer|(603) 862-2606|(603) 862-3493|www.foundation@unh.edu|Education|HEP PAGE 210School Accredited.  Initial Data Load
Youth for Understanding|20557010|Approved|6400 Goldsboro Road|Bethesda|MD|20817|Mr. Reid Rago|Director of Development|(240) 235-2100|(240) 235-2104|www.yfu-usa.org|Human Services|Dedicated to creating a more peaceful, cooperative world through greater understanding  and friendship.Youth for Understanding: To prepare young people for their responsibilities and opportunities in a changing, interdependent world.
University of Northern Colorado Foundation Inc|846044833|Approved|Judy Farr Alumni Center|Greeley|CO|80639|Matching Gift Administrator|Matching Gift Administrator|(970) 351-2034|(970) 351-1835|www.unco.edu|Education|Invites adults age 55 and over to use their life experience and skills to answer the call of their neighbors in need.
St. Paul's School|20222227|Approved|325 Pleasant Street|Concord|NH|03301|Mr. Donald P Martin|Gifts Manager|6032253341|(603) 229-5591|www.sps.edu|Education|Upholding the highest academic standards and achievements, St. Paul's also values close human relationships to prepare students physically, mentally and spiritually.
Can Do Multiple Sclerosis|742337853|Approved|PO Box 5860|Avon|CO|81620|Miss Angie Swim|Development Associate|970-926-1290|970-926-1295|www.heuga.org|Human Services|Develops health and wellness programs for persons with Multiple Sclerosis. By drawing on the skills of a wide range of medical professionals and focusing on all aspects of health: exercise, nutrition, social support and disease management.
Rocky Mountain Elk Foundation|810421425|Approved|5705 Grant Creek|Missoula|MT|59808|Ms. Michelle Tucker|Major Gift Coordinator|(406) 523-4796|(406) 523-4581|www.rmef.org|Civic|To ensure the future of elk, other wildlife and their habitat.
International Examiner|911131892|Approved|622 South Washington Street|Seattle|WA|98104|Kathy Ho|Development Associate|(206) 624-3925|(206) 624-3046|www.iexaminer.org|Arts & Culture|To provide a voice for the Asian Pacific American communities in the Pacific Northwest, and beyond, by producing publications on and by Asian Pacific Americans.
University of Virginia Law School Foundation|540838566|Approved|580 Massie Road|Charlottesville|VA|22903|Ms. Helen Snyder|Chief Operating Officer|(434) 924-3466|(434) 296-4828|www.law.virginia.edu|Education|To dedicate ourselves to building a renewed commitment in our society to the classic ideal of the lawyer as a public citizen- the singular notion that educated citizens, and especially legally educated citizen.
Syda Foundation|237376445|Approved|371 Brickman Rd.|South Fallsburg|NY|12779|Mr. Giridhar Stultz|Donor Service Manager|(914) 434-2000|(845) 436-2184|http://www.siddhayoga.org/about-syda-foundation.html|Arts & Culture|To making the Siddha Yoga teachings available to seekers around the world. The Siddha Yoga practices and philosophy are taught at the Siddha Yoga Meditation Ashram in South Fallsburg, New York and at other residential ashrams in the United States as well as in India, England, Mexico, and Australia.
College of the Holy Cross|42103558|Approved|Office of Development|Worcester|MA|01610-2395|Miss Catherine Driscoll|Matching Gift Administrator|(508) 793-3079|(508) 793-2626|holycross.edu|Education|As a liberal arts college, Holy Cross pursues excellence in teaching, learning, and research. All who share its life are challenged to be open to new ideas, to be patient with ambiguity and uncertainty, to combine a passion for truth with respect for the views of others.
American Brain Tumor Association|237286648|Approved|8550 W. Bryn Mawr Avenue|Chicago|IL|60631|Mrs. Katie Kyker|Gift Processing Coordinator|(847) 827-9910|(847) 827-9918|www.abta.org|Human Services|To eliminate brain tumors through research and to meet the needs of brain tumor patients and their families.American Brain Tumor Association: To advance the understanding and treatment of brain tumors with the goals of improving, extending and, ultimately, saving the lives of those impacted by a brain tumor diagnosis.American Brain Tumor Association: To eliminate brain tumors through research and to meet the needs of brain tumor patients and their families.
Mothers Against Drunk Driving|942707273|Approved|4629 Whitney Avenue|Sacramento|CA|95821|Mrs. Alison Olson|Grant Administration Specialist|(916) 481-6233|(916) 485-9623|http://www.madd.org/local-offices/ca/|Human Services|To aid the victims of crimes performed by individuals driving under the influence of alcohol or drugs, to aid the families of such victims and to increase public awareness of the problem of drinking and drugged driving.
Chicago Architecture Foundation|366144362|Approved|224 South Michigan Avenue|Chicago|IL|60604-2507|Eva Mikos|Manager, Data & Research|(312) 922-3432|(312) 922-2607|www.architecture.org|Civic|Dedicated to advancing public interest and education in architecture and related design.  A comprehensive program of tours, exhibitions, lectures, special events, and youth education programs, all designed to enhance the public's awareness and appreciation of Chicago's outstanding architectural legacy.
Aquinas College|381367080|Approved|1607 Robinson Road S.E.|Grand Rapids|MI|49506-1799|Mrs. Joanie DeWitt|Donor Services Coordinator|(616) 632-2824|(613) 732-4481|www.aquinas.edu/|Education|To provide a liberal arts education with a global perspective emphasizing career preparation with a focus on leadership and service to others.
AIESEC United States, Inc.|131927700|Approved|11 Hanover Square|New York|NY|10005|Mr. Patrick Johnson|VP Finance|(212) 757-3774|(212) 757-4062|http://www.aiesec.org/|Education|Student run org arranges for international exchanges.to contribute to the development of our countries and their people with an overriding commitment to international understanding and co-operation
American Service to India|953675142|Approved|1590 Adams Avenue|Costa Mesa|CA|92628-2456|Mrs. Lisa Piner|Secretary|(714) 662-1661|(714) 641-8828|www.asti1.org|Human Services|After school tutoring, college scholarships, supplying medical equipment for hospitals, providing funds for cataract surgery, eye camps and mobile medical units, medical and vocational education for tribal peoples in rural areas and micro-credit programs for women.
Project Angel Food|954115863|Approved|922 Vine Street|Los Angeles|CA|90038|Ms. Shellie Raygoza|Development & Database Cord.|(323) 845-1800|(323) 845-1818|http://www.angelfood.org/|Human Services|To deliver a meal  program for home bound men, women and children with AIDS.
